split	genre	dataset	year	sid	score	sentence1	sentence2
train	main-news	headlines	2015	1302	0.60	Doha gaz patlaması 12 kişiyi öldürdü, düzinelerce yaralandı	Suriye füzesi 8'i çocuk 26 kişiyi öldürdü
train	main-news	headlines	2015	1307	0.20	Ukrayna cumhurbaşkanlığı seçimlerinde sandık merkezleri açıldı	E.TV Gana En Etkili Ödülleri için adaylar açıldı
train	main-news	headlines	2015	1308	2.60	Çini Mürekkebi: Günün Resmi: 21 Nisan	Çini Mürekkebi: Günün Resmi: 2 Mayıs
train	main-news	headlines	2015	1315	5.00	Mali'de iki Fransız gazeteci öldürüldü	Fransa, Mali'de öldürülen iki Fransız gazeteciyi doğruladı
train	main-news	headlines	2015	1322	3.20	Pakistan'da silahlı kişiler dokuz turisti öldürdü	Uzak Pakistan Eyaletinde Silahlı Saldırı Oteli
train	main-news	headlines	2015	1323	4.60	İsrail ve Hamas, Gazze'deki kısa ateşkesi gözlemleyecek	İsrail ve Hamas 'Geçici Ateşkesi Kabul Edin'
train	main-news	headlines	2015	1329	0.40	Çin'in sorunlu Sincan'ı daha fazla şiddete maruz kaldı	Çin'in çevrimiçi nüfusu 618 milyona yükseldi
train	main-news	headlines	2015	1333	3.80	Çin yangınında 120 kişinin ölümü üzerine akrabalar polisle kavga etti	Çin fabrikasında çıkan yangın 119 kişiyi öldürdükten sonra öfkeli aileler cevap istiyor
train	main-news	headlines	2015	1334	2.40	İran klor bombası iddiasını reddediyor	İran, MKO'nun nükleer tesis iddiasını reddetti
train	main-news	headlines	2015	1335	3.80	Hindistan bakanın karısı ilişki dedikodularından sonra 'doğal olmayan bir şekilde öldü'	Bakan'ın eşinin ölümü 'doğal olmayan'
train	main-news	headlines	2015	1338	0.20	S Carolina okyanus kıyısındaki motelde yapılan ateşte 3 ölü, 1 yaralı	Moskova yakınlarında tren çarpışmasında 4 ölü, 30 yaralı
train	main-news	headlines	2015	1340	1.00	Boston bombalama zanlısının cenazesi yasal görünüyor	Eve gitmeye hazır: Boston'daki son bombalama kurbanı hastaneden ayrıldı
train	main-news	headlines	2015	1341	1.20	Çin'in güneyindeki yol mağarasında 5 kişi öldü	02:41 Çin depreminde 156 ölü
train	main-news	headlines	2015	1342	0.00	Güney Afrika başkanı: Mandela gelişiyor	Afgan cumhurbaşkanı ABD anlaşmasını imzalamayı erteledi
train	main-news	headlines	2015	1343	0.60	Dünya Haberleri Güncellemesi, bilmeniz gerekenler	İşçinin 50p vergi oranı: bilmeniz gerekenler
train	main-news	headlines	2015	1344	1.20	Fotoğraflarla Suriye iç savaşı	Suriye iç savaşı barış görüşmeleri İran daveti nedeniyle risk altında
train	main-news	headlines	2015	1357	1.00	Abdullah, Afganistan Cumhurbaşkanlığı Anketinde Lideri Genişletti	Afganistan cumhurbaşkanlığı sarayı yakınlarında patlamalar duyuldu
train	main-news	headlines	2015	1358	4.20	Imran meslektaş cinayetinden rakibini suçluyor	Pakistans İmran, parti üyesini öldürmekle rakibini suçladı
train	main-news	headlines	2015	1361	2.80	Bangladeş Fabrika Kurbanlarını Onurlandırdı	Perakendeciler Bangladeş fabrika güvenliği anlaşmasına geri döndü
train	main-news	headlines	2015	1362	3.00	National Mall'da Kendini Ateşe Veren Adam Öldü	Adam National Mall'da Kendini Ateşe Verip Hastaneye Uçtu
train	main-news	headlines	2015	1366	5.00	Japonya, ABD'nin eleştirisinin ardından yunus avını savunuyor	Japonya, ABD'den gelen eleştirilerin ardından yunus avlarını savundu
train	main-news	headlines	2015	1367	1.40	Nijerya'daki alışveriş merkezindeki bomba patlaması sonucu 12 kişi öldü	Hindistan'daki muhalif miting 4'ü öldürmeden önce bomba patlamaları
train	main-news	headlines	2015	1368	3.40	Filipinler tayfun ölü sayısı 4.460: BM	Filipinler'de tayfun ölü sayısı 5.000'in üzerine çıktı
train	main-news	headlines	2015	1371	0.60	Venezüellalı protestoculara polis biber gazı sıktı	Chavez'in varisi Maduro, Venezuela'nın başkanlığını kazandı
train	main-news	headlines	2015	1373	1.80	Irak'ta saldırı dalgası en az 95 kişiyi öldürdü	Kuzey Irak'ta intihar saldırısı en az 12 kişi öldü
train	main-news	headlines	2015	1378	3.40	En iyi Çinli siyasi danışman Yunan Başbakanı ile buluştu	Çin'in en iyi siyasi danışmanı Yemen cumhurbaşkanı ile buluştu
train	main-news	headlines	2015	1379	4.00	Prag'daki patlamada Filistinli diplomat yaralandı	Apartman patlamasında Filistinli büyükelçi yaralandı
train	main-news	headlines	2015	1380	5.00	Ukrayna lideri kriz görüşmeleri için söz verdi	Ukrayna Lideri Kriz Görüşmelerini Vaat Etti
train	main-news	headlines	2015	1382	3.00	Irak'taki saldırılarda 7 kişi öldü	Irak'taki bir dizi saldırıda 16 kişi öldü
train	main-news	headlines	2015	1384	1.20	Doğu Asya'daki ABD askeri varlığı	NATO, Rusya tehdidi karşısında askeri varlığını artırdı
train	main-news	headlines	2015	1388	5.00	ABD, Suriye hükümetinin kimyasal silah kullandığına inanıyor	ABD Suriye'nin kimyasal silah kullandığından şüpheleniyor
train	main-news	headlines	2015	1389	4.00	Dünya güçleri ve İran, 30 Aralık'ta uzman nükleer görüşmelerine devam edecek	İran nükleer uzmanları, dünya güçleri önümüzdeki hafta görüşmelere devam edecek
train	main-news	headlines	2015	1390	1.40	Mısır'ın Müslüman Kardeşleri Geri Çekilmeyi Reddediyor	Mısır mahkemesi Müslüman Kardeşler liderini ömür boyu hapse mahkum etti
train	main-news	headlines	2015	1391	2.20	Kanada otobüsünde en az 6 ölü, tren kazası	Paris tren kazasında en az 6 ölü
train	main-news	headlines	2015	1393	1.80	Çin cumhurbaşkanı Yunanistan Başbakanı ile görüşerek daha güçlü ortaklık çağrısında bulundu	Çin devlet başkanı Hindistan başkan yardımcısıyla buluştu
train	main-news	headlines	2015	1394	5.00	AstraZeneca, diyabet ittifakından Bristol-Myers Squibb satın almak için 4,1 milyar dolar ödüyor	AstraZeneca, Bristol'ü diyabet girişiminden 4,1 milyar dolara kadar satın alacak
train	main-news	headlines	2015	1395	0.00	Dominik Cumhuriyeti'nde İtalyan kaçak tutuklandı	Avustralyalı buzkıran, yeni kurtarma teklifi için Doğu Antarktika'ya geldi
train	main-news	headlines	2015	1398	1.40	Hindistan ve ABD önümüzdeki hafta Çin ile ilgili görüşmeler yapacak	Mısır önümüzdeki hafta IMF ile kredi için daha fazla görüşme yapacak
train	main-news	headlines	2015	1402	4.80	İsrail Gazze'de Kara Saldırısı Yapıyor	İsrail Gazze'de Kara Saldırısı Başlattı
train	main-news	headlines	2015	1404	3.80	Eski İsrail başbakanı Ehud Olmert yolsuzluktan altı yıl hapis cezasına çarptırıldı	Ehud Olmert İsrail'de altı yıl hapis cezasına çarptırıldı
train	main-news	headlines	2015	1406	3.80	Brahimi, barış sürecinde ilerleme olmadığı için Suriye'den özür diledi	Arabulucu, barış sürecinden yoksun Suriyelilerden özür diledi
train	main-news	headlines	2015	1408	0.40	Mısırlı protestocular Mursi'nin istifasını ültimatom yayınladı	Ukrayna protestocuları yeni çatışmalarda polisle savaşıyor
train	main-news	headlines	2015	1410	0.00	Soçi Olimpiyatları Hakkında Bilmeniz Gereken 5 Şey	Etanol Hakkında Bilmeniz Gereken 7 Şey
train	main-news	headlines	2015	1412	2.60	Çin hisse senetleri Çarşamba günü düşüşle açıldı	Çin hisse senetleri Pazartesi günü düşüşle kapandı
train	main-news	headlines	2015	1413	3.40	ABD, gerilim yükseldikçe füze testini erteledi	William Hague: ABD'nin füze testini 'mantıklı' durdurma kararı
train	main-news	headlines	2015	1414	5.00	Pekin'de yangın 10 kişi öldü	Pekin'de yangın on kişiyi öldürür
train	main-news	headlines	2015	1421	3.80	Hindistan, Çin mürekkep sınır anlaşması; 8 diğer anlaşma	Hindistan ve Çin sınır ötesi nehirler için mürekkep anlaşması
train	main-news	headlines	2015	1427	5.00	Venezuela üç ABD diplomatını sınır dışı etti	Venezuela 3 ABD Diplomatını Sınırdışı Etti
train	main-news	headlines	2015	1430	5.00	Yoğun hava kirliliği kuzey Çin şehrini vurdu	Yoğun Hava Kirliliği Kuzey Çin Şehrini Vurdu, Uçuşlar İptal Edildi
train	main-news	headlines	2015	1433	1.40	Rusya olası terör eylemini engellediğini iddia ediyor	Rusya, Akdeniz'de balistik 'cisimler' ateşlendiğini söyledi
train	main-news	headlines	2015	1436	0.40	Pakistan'da 3 Çinli turist öldürüldü	Nijerya'nın güneyinde yedi adam öldürüldü
train	main-news	headlines	2015	1437	0.00	Kenya'nın menzilinde Yedi Dünya Kupası	Mahkemede Tarzların Çatışması Genç Adamın Ölümünde Yargılanıyor
train	main-news	headlines	2015	1439	2.60	Pakistan'ın kuzeyinde silahlı kişiler 10 yabancı turisti öldürdü	İslami militanlar 9 yabancı turisti öldürdü, 1 Pakistanlı
train	main-news	headlines	2015	1440	3.40	Avusturyalı, müzede çalınan 56 kafatasını istiflerken bulundu	Ev müzesinde bulunan çalıntı kafatasları
train	main-news	headlines	2015	1443	5.00	Mısır, Sina Militanlarına Saldırı Başlattı	Mısır, Sina isyancılarına saldırı başlattı
train	main-news	headlines	2015	1444	4.00	Rekor kıran Güneybatı sıcak hava dalgası ölümcül hale geliyor	Güneybatı sıcak hava dalgasında en az 1 ölü, 40 hastaneye kaldırıldı
train	main-news	headlines	2015	1446	4.60	Detroit iflas koruması için uygun: ABD yargıcı	Detroit iflas koruması için uygun
train	main-news	headlines	2015	1448	4.20	İngiliz Nobel Ödüllü Yazar Doris Lessing Öldü	Nobel ödüllü yazar Doris Lessing öldü
train	main-news	headlines	2015	1452	4.80	İsrail hükümeti görüşmelerden önce yeni yerleşimlere yetki verdi	İsrail Barış Görüşmeleri Öncesinde Yeni Yerleşim Evlerini Onayladı
train	main-news	headlines	2015	1458	1.60	Pakistanlı Taliban şefi ABD'nin insansız hava aracı saldırısında öldürüldü	Pakistan Taliban şefinin cenazesi 'gerçekleşecek'
train	main-news	headlines	2015	1459	3.60	Putin, Kırım ilhak anlaşması imzaladı	09:32 Putin, Kırım ilhakına imza attı
train	main-news	headlines	2015	1460	1.80	FAA, ABD'nin Tel Aviv'e uçuş yasağına devam ediyor	FAA, ABD'nin Tel Aviv'e uçuş yasağını kaldırdı
train	main-news	headlines	2015	1467	3.20	Çinli elçi Vietnam ve Filipinlerin Güney Çin Denizi hakkındaki suçlamalarını yalanladı	Çinli Xi, Vietnam'ın Güney Çin Denizi'nde barış istediğini söyledi
train	main-news	headlines	2015	1469	2.80	Avustralya'nın en büyük yasadışı tütün ithalatı sendikası nedeniyle dört kişi daha tutuklandı	Polis yasadışı tütün sendikasını hedef alıyor
train	main-news	headlines	2015	1472	0.40	Obama, Fed yönetimini doldurmak için harekete geçti, Fischer 2. sırada yer alıyor	Obama, GOP ile bütçe konusunda konuşma isteğini dile getiriyor
train	main-news	headlines	2015	1475	1.60	İran cumhurbaşkanı Suriye'de kimyasal silah kullanımını kınadı	Suriye'de kimyasal silah kullandığı iddia edilen soruşturma
train	main-news	headlines	2015	1476	0.40	Kenarlarda yıpranan bir toplum	Eski TV hizalamaları kenarlarda çatlıyor
train	main-news	headlines	2015	1477	5.00	BM İran'ı Suriye Barış Konferansına Davet Etti	BM: İran, Suriye Barış Konferansı'na Davet Edildi
train	main-news	headlines	2015	1478	0.00	İtalya'da otobüs kazasında ölü sayısı arttı	Starbucks, çalışanlar için üniversite derecesi yolunu açıyor
train	main-news	headlines	2015	1480	4.20	Oyuncu Öldü Tarafından Delikli Futbol Reformu	Polis: Utah futbol hakemi oyuncu tarafından yumruklandı
train	main-news	headlines	2015	1481	0.40	Angela Merkel, Almanya seçimlerinde az farkla galibiyete yöneldi	Malavi'nin yeni başkanı tartışmalı seçimlerden sonra yemin etti
train	main-news	headlines	2015	1484	1.20	İsrail, tutuklama operasyonu sürerken 37 Filistinliyi gözaltına aldı	İsrail yerleşimcilerle ilgili Filistin tutumunu eleştiriyor
train	main-news	headlines	2015	1485	1.20	Suriye'nin Alevi köyünde isyancılar 21 sivili öldürdü	Afganistan'da bomba 18 sivili öldürdü
train	main-news	headlines	2015	1486	5.00	Dünya hırpalanmış Filipinler'e acil yardım gönderiyor	Tayfun Haiyan: Dünya hırpalanmış Filipinler'e yardım gönderiyor
train	main-news	headlines	2015	1489	1.20	Filistinli açlık grevcisi, İsrail anlaşmaya varıyor	İsrail saldırısında Filistinli aktivist gözaltına alındı
train	main-news	headlines	2015	1493	4.80	Esad, Suriye'nin BM silah kararına uyacağını söyledi	Suriye'nin Esad BM kararına uyacağına söz verdi
train	main-news	headlines	2015	1496	4.60	Güney Kore Devlet Başkanı Feribot Yanıtı İçin Üzgünüm	G.Kore başkanı feribot felaketi için 'özür dilerim'
train	main-news	headlines	2015	1498	0.00	İran'da gıda fiyatlarındaki artış endişeleri artırıyor	Amerikalı Chris Horner İspanya Turu'nu kazandı
train	main-news	headlines	2015	1499	2.00	Obama, Suriye'nin onayına son dakikada karar verdi	Obama, Suriye'de sınırlı askeri harekatı değerlendiriyor
train	main-news	headlines	2016	0012	4	Sürücü, çocuğu olan pusete geri dönüyor, kalkıyor	Sürücü anneye geri döner, çocuklu bebek arabası sonra arabayla ayrılır
train	main-news	headlines	2016	0015	5	İspanya Prensesi Tarihi Dolandırıcılık Araştırmasında Tanıklık Etti	İspanya prensesi tarihi dolandırıcılık soruşturmasında ifade verdi
train	main-news	headlines	2016	0025	5	Senato, Obama adayını önemli temyiz mahkemesine onayladı	Senato, Obama'nın önemli temyiz mahkemesine adayını onayladı
train	main-news	headlines	2016	0044	5	BM hakları şefi Mursi'nin tutuklanması konusunda Mısır'a baskı yapıyor	BM Hakları Şefi, Mursi'nin Gözaltına Alınması Konusunda Mısır'a Baskı Yaptı
train	main-news	headlines	2016	0052	5	ABD Senatosu, Janet Yellen'i ABD Merkez Bankası başkanı olarak onayladı	Senato, Janet Yellen'i bir sonraki Federal Rezerv Başkanı olarak onayladı
train	main-news	headlines	2016	0057	5	Suriyeli Asi Gruplar Kuzeyde Çarpışıyor	Suriyeli isyancı gruplar kuzeyde birbirleriyle savaşıyor
train	main-news	headlines	2016	0063	3	Mayawati, Keşmir'de başkanın yönetilmesini istiyor	Mayawati, Başkanların Jammu ve Keşmir'de hüküm sürmesini istiyor
train	main-news	headlines	2016	0067	4	Uganda cumhurbaşkanı eşcinsel karşıtı tasarıyı imzaladı	Uganda cumhurbaşkanı eşcinsel karşıtı sert yasayı imzaladı
train	main-news	headlines	2016	0070	5	Tay Protestoları Isınırken Kayalar, Göz Yaşartıcı Gaz Uçuyor	Tay protestoları kızışırken taş, göz yaşartıcı gaz uçuşuyor
train	main-news	headlines	2016	0071	5	Boston'da Virginia'da gömülü bombalama zanlısı	Boston'daki bomba zanlısı Virginia mezarlığına gömüldü
train	main-news	headlines	2016	0076	5	Filipin restoranında 6 ölü	Filipinler'deki restoran patlamasında 6 kişi öldü
train	main-news	headlines	2016	0081	5	Çin ordusu gazetesi ABD'nin PRISM programına girdi	Çin ordusu gazetesi ABD'nin PRISM programını çarptı
train	main-news	headlines	2016	0082	4	Silvio Berlusconi İtalya parlamentosundan ihraç edildi	Silvio Berlusconi parlamentodan ihraç edildi
train	main-news	headlines	2016	0103	5	Bahreyn'de araba patlamasında iki kişi öldü	Bahreyn'de araba patlamasında iki kişi öldü
train	main-news	headlines	2016	0121	5	Rusya, Ukrayna'da çıkarlar saldırıya uğrarsa karşılık vereceği konusunda uyardı	Rusya, Ukrayna'daki çıkarlar saldırıya uğrarsa 'karşılık vereceği' konusunda uyardı
train	main-news	headlines	2016	0134	4	Hüsnü Mübarek'in yeniden yargılaması 8 Haziran'a ertelendi	Mübarek'in yeniden yargılaması Haziran'a ertelendi
train	main-news	headlines	2016	0142	4	Mısırlı protestocular kabinenin oturma eylemlerine son verme tehdidine meydan okudu	Mısırlı protestocular kabine tehdidine meydan okudu
train	main-news	headlines	2016	0149	5	Çift, İngiltere'nin ilk Scientology düğününde evlendi	Çift, İngiltere'nin ilk Scientology düğününde evlendi
train	main-news	headlines	2016	0160	4	Katar emiri oğluna güç veriyor	Katar emiri gücü oğlu Tamim'e veriyor
train	main-news	headlines	2016	0163	3	Filipinler'de tayfun ölü sayısının 7.000'e ulaşmasından korkuldu	Filipinler'de tayfun ölü sayısı 5.000'in üzerine çıktı
train	main-news	headlines	2016	0164	4	Mısır katliamın ardından 'öfke Cuma'sına hazırlanıyor	Mısır, kanlı baskıların ardından Cuma gününe öfkeleniyor
train	main-news	headlines	2016	0170	4	Red Sox Beat Tigers 5-2, World Series'e Yükseliyor	Red Sox, Tigers'ı yenerek World Series'e ulaştı
train	main-news	headlines	2016	0175	4	Çin, Yeşim Tavşanı robot gezgini Ay'a indi	Çin, robot gezgini aya indi
train	main-news	headlines	2016	0192	4	Ukrayna parlamentosu cumhurbaşkanını görevden aldı	Ukrayna parlamentosu cumhurbaşkanını görevden aldı
train	main-news	headlines	2016	0193	5	Venezuela milletvekilleri seçim geriliminin ortasında kavga ediyor	Venezuela milletvekilleri seçim konusunda kavga ediyor
train	main-news	headlines	2016	0198	5	Kuzey Kore Güneydeki Yabancıları Uyardı ve Tahliye Danışmanlığı Yaptı	Kuzey Kore, Güney'deki yabancıları tahliye etmesi konusunda uyardı
train	main-news	headlines	2016	0201	4	Batık Güney Kore feribotunun kaptanı tutuklandı	Alabora olan Güney Kore Feribotu'nun kaptanı Tutuklandı
train	main-news	headlines	2016	0217	3	Arabalar, sürücüler Yıkamadan sonra nehre daldı. I-5 köprüsü çöktü	ABD köprüsü çökerken arabalar nehre atlıyor
train	main-news	headlines	2016	0227	5	Suriye'de ölü sayısı 100.000'i geçti	Suriye'de şu ana kadar 100.000'in üzerinde ölü sayısı
